2026-05-13 09:58:46 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 45.1825 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000017","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":23}
2026-05-13 09:58:47 [INF] HTTP GET /Admin/DataCapture responded 200 in 9.1899 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:0000001D","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":11}
2026-05-13 09:58:48 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 26.6113 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000021","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":5}
2026-05-13 09:58:50 [INF] HTTP GET /Admin/DataCapture responded 200 in 9.8191 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000027","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":23}
2026-05-13 09:58:51 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 27.2759 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:0000002B","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":23}
2026-05-13 09:58:53 [INF] HTTP GET /Admin/DataCapture responded 200 in 8.8939 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000031","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":23}
2026-05-13 09:58:55 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 20.0375 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000035","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":20}
2026-05-13 09:58:56 [INF] HTTP GET /Admin/DataCapture responded 200 in 8.7905 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:0000003B","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":7}
2026-05-13 09:58:57 [INF] HTTP GET /Admin/Lookups/Items responded 200 in 22.2087 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:0000003F","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":23}
2026-05-13 09:58:59 [INF] HTTP GET /Admin/DataCapture responded 200 in 8.3600 ms {"SourceContext":"Serilog.AspNetCore.RequestLoggingMiddleware","RequestId":"0HNLGOLJQTDUT:00000045","ConnectionId":"0HNLGOLJQTDUT","MachineName":"BERINNOTEBOOK","ProcessId":49824,"ThreadId":10}
